No,PM,Temperature,Humidity,Air_Pressure,Wind_Speed,Wind_Direction,AQI,Day,Month,Year,Time,Status
584,14.0,30.96999931,49.20000076,1012.289978,0.0,309.0,108.0,20,12,2023,19,2
585,18.0,30.45999908,50.22999954,1013.219971,0.0,218.0,107.0,20,12,2023,20,2
586,19.0,29.93000031,52.34999847,1013.929993,0.0,217.0,107.0,20,12,2023,21,2
587,14.0,29.76000023,51.45000076,1014.48999,0.0,65.0,105.0,20,12,2023,22,2
588,19.0,29.5,52.66999817,1014.48999,0.0,64.0,104.0,20,12,2023,23,2
589,19.0,28.27000046,57.27000046,1014.27002,0.0,64.0,102.0,21,12,2023,0,2
590,15.0,27.96999931,57.79000092,1013.98999,0.0,65.0,96.0,21,12,2023,1,3
591,14.0,27.90999985,56.68000031,1013.51001,0.0,65.0,89.0,21,12,2023,2,3
592,14.0,27.32999992,57.40999985,1013.090027,0.0,64.0,79.0,21,12,2023,3,3
593,14.0,26.87000084,57.61999893,1012.859985,0.0,65.0,70.0,21,12,2023,4,3
594,13.0,26.29999924,59.02999878,1013.099976,0.0,217.0,57.0,21,12,2023,5,3
595,16.0,25.63999939,62.40000153,1013.549988,0.0,64.0,47.0,21,12,2023,6,4
596,21.0,25.06999969,66.68000031,1014.440002,0.0,64.0,41.0,21,12,2023,7,4
597,22.0,25.76000023,64.84999847,1015.51001,0.0,309.0,36.0,21,12,2023,8,4
598,11.0,26.76000023,56.29000092,1016.52002,0.0,360.0,34.0,21,12,2023,9,4
599,5.0,27.88999939,49.77999878,1016.73999,0.0,308.0,32.0,21,12,2023,10,4
600,4.0,29.69000053,44.90999985,1016.47998,0.02,0.0,30.0,21,12,2023,11,4
601,3.0,31.51000023,40.59000015,1015.809998,0.02,64.0,27.0,21,12,2023,12,4
602,10.0,33.11999893,37.70000076,1014.950012,0.170000002,142.0,26.0,21,12,2023,13,4
603,5.0,34.38000107,35.06000137,1013.76001,0.01,141.0,25.0,21,12,2023,14,5
604,9.0,34.13999939,36.81000137,1012.950012,0.140000001,141.0,24.0,21,12,2023,15,5
605,17.0,32.36999893,41.52000046,1012.809998,0.25,145.0,24.0,21,12,2023,16,5
606,15.0,30.77000046,42.97000122,1013.059998,0.300000012,141.0,23.0,21,12,2023,17,5
607,17.0,29.77000046,45.18000031,1013.669983,0.289999992,141.0,23.0,21,12,2023,18,5
608,16.0,28.90999985,46.56000137,1014.309998,0.050000001,140.0,23.0,21,12,2023,19,5
609,22.0,27.96999931,49.95999908,1015.219971,0.0,140.0,23.0,21,12,2023,20,5
610,27.0,26.98999977,54.13000107,1015.880005,0.0,141.0,24.0,21,12,2023,21,5
611,21.0,27.48999977,50.81999969,1016.48999,0.0,140.0,24.0,21,12,2023,22,5
612,20.0,27.06999969,49.95999908,1016.840027,0.0,141.0,24.0,21,12,2023,23,5
613,27.0,26.54000092,50.54000092,1016.809998,0.0,141.0,25.0,22,12,2023,0,5
614,25.0,25.88999939,51.47000122,1016.650024,0.0,64.0,27.0,22,12,2023,1,4
615,23.0,25.18000031,53.59000015,1016.119995,0.0,63.0,27.0,22,12,2023,2,4
616,23.0,24.57999992,56.00999832,1015.690002,0.0,63.0,28.0,22,12,2023,3,4
617,26.0,0.0,60.04000092,1015.570007,0.0,64.0,30.0,22,12,2023,4,4
618,31.0,0.0,59.75,1015.570007,0.0,142.0,31.0,22,12,2023,5,4
619,28.0,23.28000069,59.0,1016.130005,0.0,141.0,33.0,22,12,2023,6,4
620,24.0,22.82999992,60.18999863,1017.349976,0.0,63.0,33.0,22,12,2023,7,4
621,13.0,22.45999908,57.72999954,1018.650024,0.0,63.0,32.0,22,12,2023,8,4
622,16.0,23.05999947,54.56000137,1019.76001,0.0,64.0,33.0,22,12,2023,9,4
623,12.0,24.25,49.70999908,1020.369995,0.0,141.0,33.0,22,12,2023,10,4
624,12.0,25.47999954,45.43999863,1020.349976,0.119999997,141.0,34.0,22,12,2023,11,4
625,16.0,27.35000038,41.88999939,1019.710022,0.01,64.0,35.0,22,12,2023,12,4
626,16.0,28.92000008,38.36999893,1018.429993,0.280000001,141.0,36.0,22,12,2023,13,4
627,25.0,31.53000069,35.15000153,1016.929993,0.140000001,148.0,38.0,22,12,2023,14,4
628,25.0,31.31999969,35.77999878,1015.929993,0.289999992,141.0,40.0,22,12,2023,15,4
629,21.0,29.0,39.38000107,1015.349976,0.200000003,140.0,40.0,22,12,2023,16,4
630,20.0,27.77000046,40.95000076,1015.25,0.150000006,141.0,41.0,22,12,2023,17,4
631,27.0,27.01000023,42.36999893,1015.940002,0.189999998,140.0,42.0,22,12,2023,18,4
632,26.0,26.26000023,43.88999939,1016.659973,0.07,141.0,43.0,22,12,2023,19,4
633,26.0,25.72999954,46.40999985,1017.169983,0.0,141.0,43.0,22,12,2023,19,4
634,15.0,20.94000053,52.77000046,1018.210022,0.0,141.0,42.0,23,12,2023,3,4
635,39.0,21.35000038,51.68000031,1018.169983,0.029999999,141.0,44.0,23,12,2023,4,4
636,31.0,20.75,53.04999924,1018.330017,0.01,141.0,45.0,23,12,2023,5,4
637,31.0,20.22999954,53.29999924,1018.859985,0.039999999,139.0,45.0,23,12,2023,6,4
638,34.0,19.81999969,54.72000122,1019.539978,0.01,143.0,46.0,23,12,2023,7,4
639,38.0,19.98999977,55.47000122,1020.380005,0.02,141.0,47.0,23,12,2023,8,4
640,37.0,20.79000092,53.25999832,1021.159973,0.219999999,141.0,49.0,23,12,2023,9,4
641,38.0,22.11000061,50.88000107,1021.320007,0.239999995,140.0,51.0,23,12,2023,10,3
642,35.0,23.62000084,46.81999969,1020.950012,0.100000001,142.0,51.0,23,12,2023,11,3
643,32.0,25.5,42.24000168,1020.169983,0.119999997,147.0,52.0,23,12,2023,12,3
644,42.0,27.09000015,39.13000107,1018.869995,0.419999987,141.0,55.0,23,12,2023,13,3
645,31.0,29.12000084,34.93999863,1017.47998,0.150000006,141.0,58.0,23,12,2023,14,3
646,27.0,29.82999992,32.77000046,1016.48999,0.479999989,142.0,60.0,23,12,2023,15,3
647,26.0,28.86000061,34.56000137,1016.150024,0.319999993,141.0,62.0,23,12,2023,16,3
648,27.0,27.93000031,35.79000092,1016.130005,0.189999998,64.0,65.0,23,12,2023,17,3
649,29.0,27.04000092,36.59999847,1016.719971,0.079999998,141.0,67.0,23,12,2023,18,3
650,41.0,26.02000046,41.36000061,1017.409973,0.039999999,0.0,71.0,23,12,2023,19,3
651,73.0,25.67000008,43.61999893,1018.460022,0.07,307.0,79.0,23,12,2023,20,3
652,61.0,25.64999962,42.49000168,1019.309998,0.01,303.0,85.0,23,12,2023,21,3
653,55.0,25.47999954,39.36999893,1019.77002,0.899999976,360.0,90.0,23,12,2023,22,3
654,60.0,24.81999969,40.24000168,1019.960022,1.289999962,360.0,97.0,23,12,2023,23,3
655,54.0,24.31999969,39.93999863,1020.01001,1.220000029,360.0,102.0,24,12,2023,0,2
656,58.0,23.80999947,40.97999954,1019.700012,1.179999948,360.0,105.0,24,12,2023,1,2
657,58.0,23.46999931,42.31999969,1019.419983,1.480000019,360.0,109.0,24,12,2023,2,2
658,62.0,0.0,43.06999969,1018.590027,1.580000043,360.0,114.0,24,12,2023,3,2
659,62.0,23.14999962,44.63000107,1018.450012,2.180000067,360.0,116.0,24,12,2023,4,2
660,42.0,22.89999962,46.77000046,1018.619995,1.809999943,360.0,118.0,24,12,2023,5,2
661,31.0,22.34000015,48.56000137,1018.789978,2.00999999,360.0,118.0,24,12,2023,6,2
662,24.0,21.87000084,49.33000183,1019.539978,1.539999962,360.0,117.0,24,12,2023,7,2
663,12.0,21.20000076,50.45999908,1020.070007,1.0,360.0,114.0,24,12,2023,7,2
664,26.0,21.92000008,49.90999985,1020.419983,1.779999971,360.0,112.0,24,12,2023,8,2
665,29.0,22.5,48.11000061,1021.280029,2.75,360.0,111.0,24,12,2023,9,2
666,55.0,23.70000076,45.61999893,1021.669983,3.279999971,360.0,114.0,24,12,2023,10,2
667,31.0,24.47999954,44.49000168,1021.669983,3.220000029,360.0,114.0,24,12,2023,11,2
668,32.0,25.07999992,44.13000107,1021.140015,3.960000038,360.0,112.0,24,12,2023,12,2
669,34.0,25.95000076,42.75,1020.049988,4.010000229,360.0,113.0,24,12,2023,13,2
670,30.0,26.63999939,41.00999832,1018.809998,4.25,360.0,113.0,24,12,2023,14,2
671,29.0,26.84000015,40.52999878,1017.98999,4.21999979,0.0,113.0,24,12,2023,15,2
672,30.0,26.54000092,41.58000183,1017.400024,0.340000004,0.0,114.0,24,12,2023,16,2
673,35.0,25.76000023,44.34000015,1017.469971,2.269999981,360.0,114.0,24,12,2023,17,2
674,40.0,25.36000061,45.15000153,1017.97998,3.069999933,65.0,114.0,24,12,2023,18,2
675,38.0,25.32999992,44.22000122,1018.47998,0.090000004,0.0,110.0,24,12,2023,19,2
676,45.0,25.37999916,42.56000137,1018.950012,0.059999999,0.0,109.0,24,12,2023,20,2
677,53.0,25.29999924,42.61999893,1019.630005,0.039999999,0.0,108.0,24,12,2023,21,2
678,47.0,25.17000008,42.66999817,1020.039978,0.07,65.0,107.0,24,12,2023,22,2
679,52.0,25.02000046,43.36000061,1020.169983,0.01,65.0,107.0,24,12,2023,23,2
680,46.0,24.76000023,44.40000153,1019.859985,0.01,0.0,105.0,25,12,2023,0,2
681,43.0,24.31999969,46.45999908,1019.5,0.039999999,65.0,104.0,25,12,2023,1,2
682,44.0,23.95999908,47.88000107,1018.900024,0.090000004,0.0,102.0,25,12,2023,2,2
683,45.0,23.89999962,48.18999863,1018.070007,0.07,66.0,99.0,25,12,2023,3,3
684,41.0,23.89999962,47.72999954,1017.719971,0.059999999,64.0,99.0,25,12,2023,4,3
685,31.0,23.45000076,46.68000031,1017.530029,0.140000001,66.0,99.0,25,12,2023,5,3
686,31.0,22.88999939,47.86000061,1017.900024,0.050000001,65.0,100.0,25,12,2023,6,3
687,35.0,22.25,49.22999954,1018.549988,0.289999992,65.0,103.0,25,12,2023,7,2
688,39.0,22.28000069,49.54999924,1019.330017,0.01,65.0,105.0,25,12,2023,8,2
689,41.0,0.0,47.52999878,1020.22998,0.07,64.0,106.0,25,12,2023,9,2
690,45.0,24.25,45.31000137,1020.440002,0.0,66.0,105.0,25,12,2023,9,2
691,44.0,24.43000031,45.09000015,1020.450012,0.0,63.0,106.0,25,12,2023,10,2
692,46.0,24.53000069,45.08000183,1020.130005,0.300000012,65.0,108.0,25,12,2023,11,2
693,45.0,25.60000038,42.43000031,1019.630005,0.230000004,64.0,109.0,25,12,2023,12,2
694,44.0,27.48999977,38.65999985,1018.640015,0.389999986,64.0,111.0,25,12,2023,13,2
695,44.0,29.29000092,35.68999863,1017.27002,0.180000007,65.0,112.0,25,12,2023,14,2
696,39.0,30.29999924,33.65999985,1016.47998,0.200000003,65.0,113.0,25,12,2023,15,2
697,38.0,28.97999954,35.38000107,1016.150024,0.170000002,64.0,114.0,25,12,2023,16,2
698,43.0,27.69000053,37.04000092,1016.409973,0.170000002,64.0,114.0,25,12,2023,17,2
699,43.0,27.23999977,37.75999832,1016.869995,0.25,63.0,114.0,25,12,2023,18,2
700,57.0,26.17000008,42.77000046,1017.48999,0.039999999,64.0,116.0,25,12,2023,19,2
701,74.0,25.76000023,45.38999939,1018.320007,0.029999999,65.0,118.0,25,12,2023,20,2
702,86.0,25.45999908,48.08000183,1018.880005,0.01,65.0,122.0,25,12,2023,21,2
703,85.0,25.51000023,51.02999878,1019.289978,0.370000005,360.0,126.0,25,12,2023,22,2
704,67.0,25.37999916,49.11000061,1019.22998,0.689999998,305.0,128.0,25,12,2023,23,2
705,75.0,25.04999924,49.90000153,1019.02002,0.0,309.0,132.0,26,12,2023,0,2
706,89.0,24.63999939,45.81000137,1018.73999,0.0,303.0,137.0,26,12,2023,1,2
707,81.0,24.18000031,45.18999863,1018.25,0.0,309.0,141.0,26,12,2023,2,2
708,84.0,23.97999954,46.40000153,1017.659973,0.0,309.0,146.0,26,12,2023,3,2
709,95.0,23.59000015,47.65999985,1017.280029,0.0,306.0,153.0,26,12,2023,4,2
710,99.0,23.29000092,49.63000107,1017.309998,0.0,308.0,160.0,26,12,2023,5,2
711,91.0,23.0,50.43999863,1017.599976,0.01,306.0,166.0,26,12,2023,6,2
712,84.0,22.87000084,50.97999954,1018.159973,0.07,306.0,171.0,26,12,2023,7,2
713,80.0,23.12000084,50.56999969,1018.849976,0.02,308.0,176.0,26,12,2023,8,2
714,23.0,27.62000084,43.70000076,1016.200012,0.0,216.0,173.0,26,12,2023,17,2
715,46.0,27.80999947,43.95000076,1016.52002,0.0,217.0,173.0,26,12,2023,18,2
716,60.0,27.40999985,45.33000183,1017.080017,0.0,217.0,175.0,26,12,2023,19,2
717,61.0,26.57999992,49.38000107,1017.809998,0.0,216.0,177.0,26,12,2023,20,2
718,70.0,26.06999969,52.33000183,1018.359985,0.0,217.0,179.0,26,12,2023,21,2
719,73.0,25.34000015,55.49000168,1018.890015,0.0,216.0,183.0,26,12,2023,22,2
720,84.0,24.96999931,57.13999939,1019.01001,0.0,216.0,188.0,26,12,2023,23,2
721,87.0,23.95000076,61.13999939,1018.900024,0.0,216.0,193.0,27,12,2023,0,2
722,95.0,24.05999947,61.18000031,1018.820007,0.0,0.0,199.0,27,12,2023,1,2
723,102.0,23.54999924,64.43000031,1018.26001,0.0,0.0,202.0,27,12,2023,2,1
724,103.0,23.36000061,64.76999664,1017.48999,0.0,306.0,204.0,27,12,2023,3,1
725,103.0,22.90999985,65.43000031,1017.049988,0.01,311.0,205.0,27,12,2023,4,1
726,94.0,22.53000069,66.61000061,1017.109985,0.0,306.0,205.0,27,12,2023,5,1
727,87.0,22.27000046,67.33000183,1017.359985,0.02,305.0,205.0,27,12,2023,6,1
728,90.0,22.04999924,68.77999878,1018.030029,0.0,307.0,206.0,27,12,2023,7,1
729,60.0,21.85000038,68.51000214,1018.539978,0.0,306.0,206.0,27,12,2023,7,1
730,90.0,22.65999985,66.23999786,1019.01001,0.01,307.0,206.0,27,12,2023,8,1
731,67.0,24.28000069,58.93000031,1019.859985,0.079999998,306.0,205.0,27,12,2023,9,1
732,56.0,26.13999939,52.61000061,1020.039978,0.090000004,305.0,204.0,27,12,2023,10,1
733,47.0,27.84000015,48.38000107,1019.719971,0.150000006,309.0,202.0,27,12,2023,11,1
734,41.0,29.62999916,43.91999817,1019.169983,0.230000004,302.0,199.0,27,12,2023,12,2
735,42.0,31.53000069,39.75,1018.02002,0.140000001,142.0,194.0,27,12,2023,13,2
736,37.0,33.49000168,35.86000061,1016.650024,0.140000001,309.0,189.0,27,12,2023,14,2
737,31.0,34.02000046,34.0,1015.650024,0.25999999,309.0,183.0,27,12,2023,15,2
738,26.0,32.70999908,35.86000061,1015.090027,0.140000001,307.0,184.0,27,12,2023,16,2
739,41.0,31.89999962,38.06000137,1014.919983,0.029999999,306.0,183.0,27,12,2023,17,2
740,29.0,30.64999962,41.52000046,1015.109985,0.0,313.0,180.0,27,12,2023,18,2
741,34.0,28.95999908,47.63000107,1015.75,0.0,309.0,177.0,27,12,2023,19,2
742,49.0,27.80999947,52.25999832,1016.609985,0.0,304.0,174.0,27,12,2023,20,2
743,53.0,26.87000084,56.13000107,1017.280029,0.0,308.0,172.0,27,12,2023,21,2
744,56.0,26.11000061,59.70000076,1017.549988,0.0,308.0,169.0,27,12,2023,22,2
745,67.0,25.36000061,62.77000046,1017.469971,0.0,307.0,167.0,27,12,2023,23,2
746,71.0,25.12999916,63.90000153,1017.289978,0.0,305.0,164.0,28,12,2023,0,2
747,71.0,24.67000008,66.86000061,1017.289978,0.0,305.0,161.0,28,12,2023,1,2
748,93.0,25.27000046,65.01999664,1016.960022,0.0,305.0,160.0,28,12,2023,2,2
749,126.0,25.34000015,66.76000214,1016.280029,0.0,307.0,162.0,28,12,2023,3,2
750,105.0,24.29000092,70.12999725,1015.559998,0.0,308.0,163.0,28,12,2023,4,2
751,85.0,23.70000076,69.52999878,1015.47998,0.0,311.0,163.0,28,12,2023,5,2
752,91.0,23.48999977,68.59999847,1015.710022,0.0,309.0,163.0,28,12,2023,6,2
753,60.0,22.56999969,70.18000031,1016.27002,0.0,308.0,163.0,28,12,2023,6,2
754,120.0,22.78000069,70.31999969,1016.309998,0.01,305.0,167.0,28,12,2023,7,2
755,102.0,0.0,67.30000305,1017.039978,0.02,308.0,171.0,28,12,2023,8,2
756,74.0,24.87000084,58.65000153,1017.840027,0.150000006,308.0,173.0,28,12,2023,9,2
757,59.0,26.86000061,52.88000107,1018.460022,0.07,309.0,174.0,28,12,2023,10,2
758,46.0,28.75,47.86000061,1018.109985,0.119999997,307.0,174.0,28,12,2023,11,2
759,37.0,30.93000031,42.63999939,1017.200012,0.180000007,308.0,174.0,28,12,2023,12,2
760,36.0,32.74000168,38.79999924,1016.23999,0.289999992,309.0,174.0,28,12,2023,13,2
761,33.0,34.34999847,35.45000076,1015.080017,0.289999992,320.0,174.0,28,12,2023,14,2
762,29.0,35.40999985,33.08000183,1014.049988,0.270000011,308.0,174.0,28,12,2023,15,2
763,26.0,33.90000153,35.77999878,1013.429993,0.059999999,308.0,173.0,28,12,2023,16,2
764,23.0,32.11000061,40.70000076,1013.369995,0.209999993,307.0,172.0,28,12,2023,17,2
765,24.0,30.85000038,43.99000168,1014.030029,0.100000001,308.0,171.0,28,12,2023,18,2
766,28.0,29.65999985,47.13000107,1014.580017,0.0,307.0,169.0,28,12,2023,19,2
767,44.0,28.81999969,49.50999832,1015.059998,0.0,306.0,168.0,28,12,2023,20,2
768,55.0,27.29999924,55.61999893,1015.580017,0.0,307.0,167.0,28,12,2023,21,2
769,103.0,26.96999931,57.95000076,1015.820007,0.0,310.0,171.0,28,12,2023,22,2
770,81.0,26.20999908,60.75,1015.789978,0.0,310.0,173.0,28,12,2023,23,2
771,87.0,25.5,62.68000031,1015.799988,0.0,308.0,174.0,29,12,2023,0,2
772,91.0,24.80999947,64.87000275,1015.52002,0.0,305.0,174.0,29,12,2023,1,2
773,98.0,24.51000023,65.86000061,1015.130005,0.0,309.0,171.0,29,12,2023,2,2
774,117.0,25.09000015,64.80000305,1014.530029,0.01,308.0,172.0,29,12,2023,3,2
775,113.0,24.55999947,66.83999634,1014.299988,0.0,305.0,175.0,29,12,2023,4,2
776,111.0,24.18000031,66.98999786,1014.299988,0.0,308.0,178.0,29,12,2023,5,2
777,108.0,24.04000092,66.25,1014.650024,0.0,299.0,183.0,29,12,2023,6,2
778,111.0,23.5,68.70999908,1014.97998,0.0,301.0,182.0,29,12,2023,6,2
779,105.0,23.48999977,69.04000092,1015.070007,0.0,305.0,182.0,29,12,2023,7,2
780,97.0,23.93000031,66.76999664,1015.630005,0.0,310.0,185.0,29,12,2023,8,2
781,81.0,25.54000092,59.93000031,1016.630005,0.02,306.0,187.0,29,12,2023,9,2
782,70.0,27.45999908,54.22000122,1017.01001,0.029999999,308.0,190.0,29,12,2023,10,2
783,55.0,29.45000076,48.68000031,1016.609985,0.02,306.0,192.0,29,12,2023,11,2
784,39.0,31.87000084,42.09000015,1015.669983,0.100000001,302.0,192.0,29,12,2023,12,2
785,30.0,33.79999924,37.45999908,1014.659973,0.07,310.0,192.0,29,12,2023,13,2
786,32.0,34.95999908,35.83000183,1013.320007,0.209999993,307.0,192.0,29,12,2023,14,2
787,26.0,33.90999985,38.06999969,1012.409973,0.189999998,216.0,192.0,29,12,2023,15,2
788,32.0,33.41999817,41.08000183,1011.909973,0.310000002,304.0,193.0,29,12,2023,16,2
789,29.0,32.68000031,41.83000183,1011.909973,0.180000007,308.0,194.0,29,12,2023,17,2
790,31.0,31.55999947,43.47999954,1012.23999,0.090000004,309.0,194.0,29,12,2023,18,2
791,38.0,30.55999947,44.93000031,1012.75,0.0,309.0,193.0,29,12,2023,19,2
792,36.0,29.68000031,48.50999832,1013.599976,0.0,311.0,191.0,29,12,2023,20,2
793,52.0,28.96999931,53.72999954,1014.25,0.0,309.0,186.0,29,12,2023,21,2
794,61.0,28.45000076,54.74000168,1014.659973,0.0,308.0,183.0,29,12,2023,22,2
795,83.0,28.12000084,54.45999908,1014.710022,0.01,310.0,183.0,29,12,2023,23,2
796,98.0,27.40999985,55.54000092,1014.450012,0.0,309.0,184.0,30,12,2023,0,2
797,96.0,26.85000038,56.93999863,1014.030029,0.0,307.0,184.0,30,12,2023,1,2
798,101.0,25.87000084,61.29000092,1013.73999,0.0,309.0,182.0,30,12,2023,2,2
799,98.0,25.29000092,63.29000092,1013.369995,0.0,308.0,180.0,30,12,2023,3,2
800,95.0,24.73999977,64.66000366,1012.97998,0.0,306.0,178.0,30,12,2023,4,2
801,97.0,23.87999916,68.80000305,1012.960022,0.0,309.0,177.0,30,12,2023,5,2
802,144.0,23.20999908,76.19000244,1013.77002,0.0,309.0,181.0,30,12,2023,7,2
803,133.0,0.0,74.12000275,1014.51001,0.0,308.0,184.0,30,12,2023,8,2
804,111.0,25.67000008,64.55999756,1015.090027,0.039999999,308.0,185.0,30,12,2023,9,2
805,85.0,27.84000015,57.09000015,1015.340027,0.029999999,309.0,186.0,30,12,2023,10,2
806,69.0,29.89999962,50.88999939,1015.150024,0.029999999,309.0,186.0,30,12,2023,11,2
807,39.0,32.36999893,43.52999878,1014.409973,0.039999999,308.0,184.0,30,12,2023,12,2
808,39.0,34.38000107,39.36000061,1013.289978,0.01,217.0,184.0,30,12,2023,13,2
809,34.0,36.20000076,35.70999908,1012.25,0.01,311.0,184.0,30,12,2023,14,2
810,28.0,36.16999817,35.59000015,1011.309998,0.01,311.0,184.0,30,12,2023,15,2
811,32.0,34.79000092,39.33000183,1010.830017,0.0,309.0,185.0,30,12,2023,16,2
812,57.0,33.18000031,43.77000046,1010.919983,0.0,313.0,187.0,30,12,2023,17,2
813,26.0,32.04999924,46.91999817,1011.460022,0.0,308.0,187.0,30,12,2023,18,2
814,28.0,30.89999962,49.75,1011.929993,0.0,309.0,187.0,30,12,2023,19,2
815,41.0,29.35000038,56.52000046,1012.580017,0.0,307.0,187.0,30,12,2023,20,2
816,47.0,28.43000031,62.40000153,1013.400024,0.0,310.0,188.0,30,12,2023,21,2
817,56.0,27.80999947,66.34999847,1014.179993,0.0,310.0,189.0,30,12,2023,22,2
818,62.0,27.29000092,69.08000183,1014.450012,0.0,308.0,189.0,30,12,2023,23,2
819,71.0,27.36000061,68.48999786,1014.309998,0.0,309.0,188.0,31,12,2023,0,2
820,62.0,27.59000015,62.68999863,1013.940002,0.0,312.0,184.0,31,12,2023,1,2
821,55.0,26.90999985,62.29999924,1013.52002,0.0,310.0,179.0,31,12,2023,2,2
822,59.0,25.78000069,66.37999725,1013.179993,0.0,309.0,174.0,31,12,2023,3,2
823,68.0,25.95000076,65.90000153,1012.830017,0.0,309.0,171.0,31,12,2023,4,2
824,75.0,25.78000069,67.38999939,1013.22998,0.0,310.0,169.0,31,12,2023,5,2
825,107.0,24.51000023,75.98000336,1014.179993,0.0,64.0,170.0,31,12,2023,7,2
826,114.0,25.04000092,74.20999908,1014.890015,0.0,308.0,167.0,31,12,2023,8,2
827,101.0,26.65999985,67.55999756,1015.630005,0.02,310.0,163.0,31,12,2023,9,2
828,84.0,28.51000023,60.84999847,1015.97998,0.01,144.0,160.0,31,12,2023,10,2
829,73.0,30.64999962,53.88999939,1015.419983,0.01,309.0,159.0,31,12,2023,11,2
830,55.0,32.88000107,46.70999908,1014.559998,0.079999998,218.0,157.0,31,12,2023,12,2
831,36.0,35.06999969,39.70000076,1013.419983,0.090000004,218.0,157.0,31,12,2023,13,2
832,27.0,36.65999985,34.72000122,1012.109985,0.129999995,311.0,156.0,31,12,2023,14,2
833,24.0,37.74000168,32.54999924,1011.02002,0.059999999,308.0,155.0,31,12,2023,15,2
834,21.0,36.13999939,34.97000122,1010.440002,0.039999999,142.0,154.0,31,12,2023,16,2
835,21.0,34.52000046,38.47000122,1010.419983,0.02,310.0,153.0,31,12,2023,17,2
836,25.0,33.18999863,43.74000168,1010.900024,0.01,216.0,149.0,31,12,2023,18,2
837,60.0,31.54999924,50.54999924,1011.530029,0.0,309.0,153.0,31,12,2023,19,2
838,29.0,30.39999962,50.59000015,1011.919983,0.0,308.0,153.0,31,12,2023,20,2
839,48.0,29.04000092,56.97999954,1012.630005,0.0,309.0,154.0,31,12,2023,21,2
840,54.0,28.04000092,62.59000015,1013.179993,0.0,307.0,154.0,31,12,2023,22,2
841,63.0,27.87000084,63.75,1013.340027,0.0,311.0,155.0,31,12,2023,23,2
842,72.0,27.54000092,65.26000214,1013.419983,0.0,310.0,156.0,1,1,2024,0,2
843,77.0,27.78000069,63.02999878,1013.429993,0.0,307.0,157.0,1,1,2024,1,2
844,55.0,27.57999992,61.79000092,1013.039978,0.0,311.0,156.0,1,1,2024,2,2
845,43.0,27.86000061,58.86999893,1012.5,0.0,311.0,155.0,1,1,2024,3,2
846,50.0,26.69000053,64.52999878,1012.039978,0.0,311.0,154.0,1,1,2024,4,2
847,59.0,26.71999931,65.55000305,1011.880005,0.0,310.0,153.0,1,1,2024,5,2
848,68.0,26.15999985,69.59999847,1012.22998,0.0,310.0,152.0,1,1,2024,6,2
849,78.0,25.63999939,73.25,1012.799988,0.0,312.0,149.0,1,1,2024,7,2
850,41.0,25.61000061,75.93000031,1013.630005,0.0,311.0,141.0,1,1,2024,7,2
851,88.0,26.02000046,74.30000305,1013.849976,0.0,311.0,139.0,1,1,2024,8,2
852,84.0,27.46999931,68.41000366,1014.349976,0.0,310.0,139.0,1,1,2024,9,2
853,42.0,29.81999969,56.20999908,1014.700012,0.0,310.0,136.0,1,1,2024,10,2
854,29.0,31.63999939,48.56999969,1014.719971,0.0,218.0,133.0,1,1,2024,11,2
855,21.0,33.59999847,42.29000092,1014.099976,0.01,67.0,132.0,1,1,2024,12,2
856,24.0,35.90999985,36.63000107,1012.969971,0.0,0.0,131.0,1,1,2024,13,2
857,44.0,37.38000107,33.84999847,1011.700012,0.660000026,310.0,133.0,1,1,2024,14,2
858,25.0,35.02000046,38.18999863,1010.780029,0.050000001,311.0,134.0,1,1,2024,15,2
859,30.0,35.54000092,37.5,1010.22998,0.050000001,309.0,135.0,1,1,2024,16,2
860,27.0,33.5,43.33000183,1010.369995,0.07,309.0,135.0,1,1,2024,17,2
861,26.0,32.95999908,44.31999969,1010.969971,0.059999999,309.0,131.0,1,1,2024,18,2
862,26.0,31.57999992,48.58000183,1011.719971,0.02,217.0,131.0,1,1,2024,19,2
863,33.0,30.30999947,53.63000107,1012.549988,0.0,216.0,129.0,1,1,2024,20,2
864,44.0,28.71999931,58.63999939,1013.299988,0.0,218.0,128.0,1,1,2024,21,2
865,44.0,27.77000046,62.88999939,1013.530029,0.0,216.0,126.0,1,1,2024,22,2
866,51.0,27.22999954,65.16999817,1013.650024,0.0,217.0,124.0,1,1,2024,23,2
867,59.0,26.94000053,66.29000092,1013.580017,0.0,216.0,122.0,2,1,2024,0,2
868,54.0,26.57999992,68.26000214,1013.390015,0.0,216.0,122.0,2,1,2024,1,2
869,54.0,26.27000046,68.75,1013.26001,0.0,217.0,123.0,2,1,2024,2,2
870,53.0,25.72999954,71.05999756,1012.72998,0.0,218.0,123.0,2,1,2024,3,2
871,53.0,25.29000092,73.94000244,1012.409973,0.0,218.0,123.0,2,1,2024,4,2
872,57.0,25.20000076,76.23999786,1012.460022,0.0,218.0,121.0,2,1,2024,5,2
873,85.0,24.84000015,79.58000183,1012.580017,0.0,218.0,122.0,2,1,2024,6,2
874,91.0,24.29999924,83.33000183,1013.059998,0.0,219.0,128.0,2,1,2024,7,2
875,117.0,25.37000084,80.95999908,1013.799988,0.0,219.0,131.0,2,1,2024,8,2
876,118.0,27.21999931,73.16999817,1014.51001,0.0,219.0,135.0,2,1,2024,9,2
